fips,county,state,demog_index
13075,cook county,georgia,0.622159173065425
13073,columbia county,georgia,0.49971759440346963
13071,colquitt county,georgia,0.6510407276065293
13069,coffee county,georgia,0.6261266862093371
13067,cobb county,georgia,0.33358902658765455
13065,clinch county,georgia,0.7041202714310792
13063,clayton county,georgia,0.47035590439746366
13061,clay county,georgia,0.74589556607046
13059,clarke county,georgia,0.23472834007421628
13057,cherokee county,georgia,0.45394817754360495
13055,chattooga county,georgia,0.6835567396652681
13053,chattahoochee county,georgia,0.2863389727162613
13051,chatham county,georgia,0.43647804624085706
13049,charlton county,georgia,0.6512070374235632
13047,catoosa county,georgia,0.5978496796785311
13045,carroll county,georgia,0.5555525127737311
13043,candler county,georgia,0.6981759053993544
13039,camden county,georgia,0.5643770709302662
13037,calhoun county,georgia,0.5510211303164508
13035,butts county,georgia,0.5988244094717969
13033,burke county,georgia,0.6316517930362335
13031,bulloch county,georgia,0.4008483408675976
13029,bryan county,georgia,0.4888663833342981
13027,brooks county,georgia,0.668994071384605
13025,brantley county,georgia,0.7002349227111678
13023,bleckley county,georgia,0.6356505828783076
13021,bibb county,georgia,0.5088463276881895
13019,berrien county,georgia,0.6558248622747245
13017,ben hill county,georgia,0.6016964625553425
13015,bartow county,georgia,0.5400909937549727
13013,barrow county,georgia,0.581613264604703
13011,banks county,georgia,0.664943353361898
13009,baldwin county,georgia,0.5172402289736004
13007,baker county,georgia,0.687749895392043
13005,bacon county,georgia,0.6972382422151729
13003,atkinson county,georgia,0.6393536587814859
13001,appling county,georgia,0.686685902292119
12133,washington county,florida,0.7084673657287492
12131,walton county,florida,0.5574798800330137
12129,wakulla county,florida,0.5650875020796738
12127,volusia county,florida,0.6032480492731829
12125,union county,florida,0.6503603428653644
12123,taylor county,florida,0.7053290635183673
12121,suwannee county,florida,0.6878795481947872
12119,sumter county,florida,0.8207674448618684
12111,st. lucie county,florida,0.6301889653924228
12109,st. johns county,florida,0.4420017195615302
12117,seminole county,florida,0.39391142711030447
12115,sarasota county,florida,0.6228007962272853
12113,santa rosa county,florida,0.5451036462394911
12107,putnam county,florida,0.7216134168462416
12105,polk county,florida,0.5763265687859356
12103,pinellas county,florida,0.5303070128215008
12101,pasco county,florida,0.5881250855815343
12099,palm beach county,florida,0.5106727617301143
12097,osceola county,florida,0.474859590093456
12095,orange county,florida,0.358271670968502
12093,okeechobee county,florida,0.7013816418494155
12091,okaloosa county,florida,0.5061582597852894
12089,nassau county,florida,0.5919289759049735
12087,monroe county,florida,0.47080881295979926
12086,miami-dade county,florida,0.38737415667415487
12085,martin county,florida,0.6145303381409198
12083,marion county,florida,0.6799658199539751
12081,manatee county,florida,0.5849473823456373
12079,madison county,florida,0.6802265954936166
12077,liberty county,florida,0.6884835401834356
12075,levy county,florida,0.7622905996153364
12073,leon county,florida,0.2895390691304439
12071,lee county,florida,0.6019276281555554
12069,lake county,florida,0.633732008823975
12067,lafayette county,florida,0.6864368938328735
12065,jefferson county,florida,0.6838727605538377
12063,jackson county,florida,0.668122857884816
12061,indian river county,florida,0.6799415607418684
12059,holmes county,florida,0.6813863629981005
12057,hillsborough county,florida,0.4088319260977704
12055,highlands county,florida,0.809768182367704
12053,hernando county,florida,0.7063356054374219
12051,hendry county,florida,0.6325921950319946
12049,hardee county,florida,0.6761218660764601
12047,hamilton county,florida,0.7024638423930804
12045,gulf county,florida,0.6625152123627375
12043,glades county,florida,0.7448214193968412
12041,gilchrist county,florida,0.7534525705252619
12039,gadsden county,florida,0.6624447346064292
12037,franklin county,florida,0.7005227882444715
12035,flagler county,florida,0.6442373543756229
12033,escambia county,florida,0.5358170170677112
12031,duval county,florida,0.43583285584698683
12029,dixie county,florida,0.8146180639241936
12027,desoto county,florida,0.7531966674689311
12023,columbia county,florida,0.6917302131421785
12021,collier county,florida,0.5992369557879741
12019,clay county,florida,0.5410747418227981
12017,citrus county,florida,0.8047428497092238
12015,charlotte county,florida,0.7679471478136449
12013,calhoun county,florida,0.7497088401689715
12011,broward county,florida,0.4356068213958185
12009,brevard county,florida,0.5719774515785154
12007,bradford county,florida,0.6567599178356629
12005,bay county,florida,0.5640212893023414
12003,baker county,florida,0.6344506123319886
12001,alachua county,florida,0.28948051763331417
10005,sussex county,delaware,0.6284397960737562
10003,new castle county,delaware,0.42833727340661853
10001,kent county,delaware,0.5625436912848897
08001,adams county,colorado,0.4555091309427082
08003,alamosa county,colorado,0.5017651145298925
08005,arapahoe county,colorado,0.3639240943429489
08007,archuleta county,colorado,0.5886018271663105
08009,baca county,colorado,0.6508805560540483
08011,bent county,colorado,0.581892204839827
08013,boulder county,colorado,0.20553671459410494
08014,broomfield county,colorado,0.2351659979915961
08015,chaffee county,colorado,0.42118978289719844
08017,cheyenne county,colorado,0.5919344213083091
08019,clear creek county,colorado,0.3703285640634668
08021,conejos county,colorado,0.667810851276976
08023,costilla county,colorado,0.7212792199052771
08025,crowley county,colorado,0.5109975893202943
08027,custer county,colorado,0.6401548496422447
08029,delta county,colorado,0.6810461869302479
08031,denver county,colorado,0.1844008641299819
08033,dolores county,colorado,0.5718821294685734
08035,douglas county,colorado,0.2792005589702222
08037,eagle county,colorado,0.2995588245837326
08041,el paso county,colorado,0.3932078235267502
08039,elbert county,colorado,0.5181023461525033
08043,fremont county,colorado,0.6100031522397407
08045,garfield county,colorado,0.45439266305253867
08047,gilpin county,colorado,0.36985168530312285
08049,grand county,colorado,0.39611661916995555
08051,gunnison county,colorado,0.2055075944936855
08053,hinsdale county,colorado,0.5397107492903617
08055,huerfano county,colorado,0.7112323660930908
08057,jackson county,colorado,0.5838925752776887
08059,jefferson county,colorado,0.33553984682563254
08061,kiowa county,colorado,0.635611725775802
08063,kit carson county,colorado,0.6726673194741158
08067,la plata county,colorado,0.38212375379707075
08065,lake county,colorado,0.37401824448212306
08069,larimer county,colorado,0.29914575743734395
08071,las animas county,colorado,0.6937860665073868
08073,lincoln county,colorado,0.5486446996814286
08075,logan county,colorado,0.5714744087370836
08077,mesa county,colorado,0.5451934720569768
08079,mineral county,colorado,0.39849012301568354
08081,moffat county,colorado,0.5979094438768521
08083,montezuma county,colorado,0.5932182392632458
08085,montrose county,colorado,0.5909550952691804
08087,morgan county,colorado,0.549794095893732
08089,otero county,colorado,0.6477943727758839
08091,ouray county,colorado,0.4682527602170772
08093,park county,colorado,0.4852912271209956
08095,phillips county,colorado,0.612885919193988
08097,pitkin county,colorado,0.2661203571775157
08099,prowers county,colorado,0.6497081449302492
08101,pueblo county,colorado,0.5694566015882662
08103,rio blanco county,colorado,0.6116892769253783
08105,rio grande county,colorado,0.5812935733486495
08107,routt county,colorado,0.3346614160906485
08109,saguache county,colorado,0.6218130153485891
08111,san juan county,colorado,0.2467559305288819
08113,san miguel county,colorado,0.1918957900117485
08115,sedgwick county,colorado,0.6712903545236953
08117,summit county,colorado,0.2558346721727325
08119,teller county,colorado,0.5264068592769973
08121,washington county,colorado,0.5831501072577139
08123,weld county,colorado,0.48101484203462963
08125,yuma county,colorado,0.568883646818612
06001,alameda county,california,0.24951416122825487
06003,alpine county,california,0.487868450040043
06005,amador county,california,0.6258890388637688
06007,butte county,california,0.45982414744617184
06009,calaveras county,california,0.7207628858209085
06011,colusa county,california,0.5711207403978493
06013,contra costa county,california,0.38283286885007217
06015,del norte county,california,0.6283995615306085
06017,el dorado county,california,0.49437783052966655
06019,fresno county,california,0.47876724532694426
06021,glenn county,california,0.5736379711068037
06023,humboldt county,california,0.4739226390700859
06025,imperial county,california,0.5513044130098894
06027,inyo county,california,0.546675319333786
06029,kern county,california,0.5108685727932104
06031,kings county,california,0.49392043423909127
06033,lake county,california,0.6903075447431861
06035,lassen county,california,0.588462033773548
06037,los angeles county,california,0.3289152639437345
06039,madera county,california,0.5815201103743919
06041,marin county,california,0.3136430983377714
06043,mariposa county,california,0.62909764029685
06045,mendocino county,california,0.5982454754933084
06047,merced county,california,0.5096858322222877
06049,modoc county,california,0.6953872543971864
06051,mono county,california,0.40637541852426207
06053,monterey county,california,0.43044017468192064
06055,napa county,california,0.433549562648214
06057,nevada county,california,0.5273834813116183
06059,orange county,california,0.3213045254968968
06061,placer county,california,0.4383681345658619
06063,plumas county,california,0.716716166420571
06065,riverside county,california,0.5025490399829846
06067,sacramento county,california,0.41048477623433055
06069,san benito county,california,0.48156467858030205
06071,san bernardino county,california,0.47282857639939424
06073,san diego county,california,0.32298219619743684
06075,san francisco county,california,0.1277560027868876
06077,san joaquin county,california,0.48909867161447984
06079,san luis obispo county,california,0.4169333152090289
06081,san mateo county,california,0.2715219573989128
06083,santa barbara county,california,0.3939000622890567
06085,santa clara county,california,0.21657196006273827
06087,santa cruz county,california,0.35102894747029667
06089,shasta county,california,0.585075736558144
06091,sierra county,california,0.6648313952160916
06093,siskiyou county,california,0.6422680206265596
06095,solano county,california,0.46165182634986146
06097,sonoma county,california,0.4251665048736154
06099,stanislaus county,california,0.5070759040370315
06101,sutter county,california,0.534399980426072
06103,tehama county,california,0.6256736005842141
06105,trinity county,california,0.6933810350530045
06107,tulare county,california,0.5319571670607153
06109,tuolumne county,california,0.6618981725614637
06111,ventura county,california,0.4319852816563343
06113,yolo county,california,0.2772754525599963
06115,yuba county,california,0.5564699208408606
05149,yell county,arkansas,0.6552620389495175
05147,woodruff county,arkansas,0.6694095766079626
05145,white county,arkansas,0.6072057444670166
05143,washington county,arkansas,0.3888884213919459
05141,van buren county,arkansas,0.7916657146844756
05139,union county,arkansas,0.6285225772540535
05137,stone county,arkansas,0.8083980312899943
05123,st. francis county,arkansas,0.626280792633142
05135,sharp county,arkansas,0.7801289327315915
05133,sevier county,arkansas,0.6663791847379623
05131,sebastian county,arkansas,0.6058885782704106
05129,searcy county,arkansas,0.8048213955836643
05127,scott county,arkansas,0.7154508311653401
05125,saline county,arkansas,0.5680539858333866
05121,randolph county,arkansas,0.7417088600963037
05119,pulaski county,arkansas,0.4493609382959378
05117,prairie county,arkansas,0.7128269017105305
05115,pope county,arkansas,0.5881442332502461
05113,polk county,arkansas,0.7396171619115852
05111,poinsett county,arkansas,0.7083871748422463
05109,pike county,arkansas,0.6970234927850424
05107,phillips county,arkansas,0.6574537355031229
05105,perry county,arkansas,0.7251999516892849
05103,ouachita county,arkansas,0.7292192873266714
05101,newton county,arkansas,0.7239960036408593
05099,nevada county,arkansas,0.7238857342310051
05097,montgomery county,arkansas,0.8250077729389997
05095,monroe county,arkansas,0.7344504530909811
05093,mississippi county,arkansas,0.63634079309756
05091,miller county,arkansas,0.6313223741210914
05089,marion county,arkansas,0.809864745694059
05087,madison county,arkansas,0.7118899894739216
05085,lonoke county,arkansas,0.5785063633430281
05083,logan county,arkansas,0.7185127997804645
05081,little river county,arkansas,0.6588228758695176
05079,lincoln county,arkansas,0.5752087428184739
05077,lee county,arkansas,0.6746825659477564
05075,lawrence county,arkansas,0.6779013379904393
05073,lafayette county,arkansas,0.7967603498818493
05071,johnson county,arkansas,0.6816175814099666
05069,jefferson county,arkansas,0.5819266644982872
05067,jackson county,arkansas,0.6502566865112137
05065,izard county,arkansas,0.7221449978086218
05063,independence county,arkansas,0.6496929878793302
05061,howard county,arkansas,0.6850761164658572
05059,hot spring county,arkansas,0.6827017528708919
05057,hempstead county,arkansas,0.7146427967467197
05055,greene county,arkansas,0.6198255752291392
05053,grant county,arkansas,0.6312199687555948
05051,garland county,arkansas,0.659940635251123
05049,fulton county,arkansas,0.8202529302825667
05047,franklin county,arkansas,0.7252349960957932
05045,faulkner county,arkansas,0.41929505432339575
05043,drew county,arkansas,0.587336594945632
05041,desha county,arkansas,0.682931309768124
05039,dallas county,arkansas,0.8270554272903045
05037,cross county,arkansas,0.6294961765989318
05035,crittenden county,arkansas,0.5892138454816281
05033,crawford county,arkansas,0.6415457868858114
05031,craighead county,arkansas,0.5240957760340772
05029,conway county,arkansas,0.6958214894785779
05027,columbia county,arkansas,0.5983567461663861
05025,cleveland county,arkansas,0.7410015184457239
05023,cleburne county,arkansas,0.7553197958265825
05021,clay county,arkansas,0.7094930732486269
05019,clark county,arkansas,0.5493166813891923
05017,chicot county,arkansas,0.7165184825954735
05015,carroll county,arkansas,0.6857593773666752
05013,calhoun county,arkansas,0.7381505846705799
05011,bradley county,arkansas,0.6904492077044073
05009,boone county,arkansas,0.67072428901757
05007,benton county,arkansas,0.4225257504683917
05005,baxter county,arkansas,0.7773812697771176
05003,ashley county,arkansas,0.7340880207562295
05001,arkansas county,arkansas,0.6584637386272746
04001,apache county,arizona,0.6530410768949932
04003,cochise county,arizona,0.6428960587176712
04005,coconino county,arizona,0.3728364214851565
04007,gila county,arizona,0.7881344672538445
04009,graham county,arizona,0.6329917274853053
04011,greenlee county,arizona,0.5166726807840081
04012,la paz county,arizona,0.8991162524333092
04013,maricopa county,arizona,0.4430555514603316
04015,mohave county,arizona,0.7844603525945888
04017,navajo county,arizona,0.685262345710645
04019,pima county,arizona,0.4993908839509188
04021,pinal county,arizona,0.6576749778778415
04023,santa cruz county,arizona,0.6125391859001814
04025,yavapai county,arizona,0.678406394600723
04027,yuma county,arizona,0.6525620006594841
02290,yukon-koyukuk census area,alaska,0.7048719739326821
02282,yakutat city and borough,alaska,0.6060134933179109
02275,wrangell city and borough,alaska,0.6890677072171666
02240,southeast fairbanks census area,alaska,0.6292703717952538
02230,skagway municipality,alaska,0.5494849572664346
02220,sitka city and borough,alaska,0.48772884656346627
02198,prince of wales-hyder census area,alaska,0.7226156109431519
02195,petersburg borough,alaska,0.6017337385959911
02188,northwest arctic borough,alaska,0.6323692788689173
02185,north slope borough,alaska,0.43266265811081595
02180,nome census area,alaska,0.6130093369231768
02170,matanuska-susitna borough,alaska,0.5692681604033661
02158,kusilvak census area,alaska,0.7206003840023947
02150,kodiak island borough,alaska,0.4628745732461427
02130,ketchikan gateway borough,alaska,0.5205481243853627
02122,kenai peninsula borough,alaska,0.6096830045874667
02110,juneau city and borough,alaska,0.3795755673633131
02105,hoonah-angoon census area,alaska,0.6712093247368571
02100,haines borough,alaska,0.6200459372953784
02090,fairbanks north star borough,alaska,0.4422940076420654
02070,dillingham census area,alaska,0.565692757652101
02068,denali borough,alaska,0.4119154696542352
02066,copper river census area,alaska,0.6840368751826846
02063,chugach census area,alaska,0.5325184046149929
02060,bristol bay borough,alaska,0.5516359618550006
02050,bethel city,alaska,0.4279069554984447
02020,anchorage municipality,alaska,0.4075843978279404
02016,aleutians west census area,alaska,0.2293179376939144
02013,aleutians east borough,alaska,0.3544354391106618
01133,winston county,alabama,0.7271293972258375
01131,wilcox county,alabama,0.7362280482106598
01129,washington county,alabama,0.6609252329335578
01127,walker county,alabama,0.7255047261588841
01125,tuscaloosa county,alabama,0.40723486399515774
01123,tallapoosa county,alabama,0.6928398416561418
01121,talladega county,alabama,0.6618787382174972
01119,sumter county,alabama,0.6129737609638922
01115,st. clair county,alabama,0.6154596245489771
01117,shelby county,alabama,0.44069195510992265
01113,russell county,alabama,0.6038473038268762
01111,randolph county,alabama,0.6661270034981168
01109,pike county,alabama,0.46561785943462697
01107,pickens county,alabama,0.7040772637405933
01105,perry county,alabama,0.7398170586196431
01103,morgan county,alabama,0.6068537744020012
01101,montgomery county,alabama,0.4801495847214463
01099,monroe county,alabama,0.6720184872764188
01097,mobile county,alabama,0.5319754386831763
01095,marshall county,alabama,0.621958133439362
01093,marion county,alabama,0.7722435861616463
01091,marengo county,alabama,0.6863212739285578
01089,madison county,alabama,0.3948243651559248
01087,macon county,alabama,0.548938456078231
01085,lowndes county,alabama,0.7079842816191564
01083,limestone county,alabama,0.5111370653079419
01081,lee county,alabama,0.38139274504835274
01079,lawrence county,alabama,0.7140737280444799
01077,lauderdale county,alabama,0.5321616919755638
01075,lamar county,alabama,0.7417206091527161
01073,jefferson county,alabama,0.4769545617847605
01071,jackson county,alabama,0.7020817714637966
01069,houston county,alabama,0.5773536041555154
01067,henry county,alabama,0.7185214256786998
01065,hale county,alabama,0.7460575743192726
01063,greene county,alabama,0.7415524023733322
01061,geneva county,alabama,0.7556560919329383
01059,franklin county,alabama,0.6602256230652215
01057,fayette county,alabama,0.7419395008514438
01055,etowah county,alabama,0.6481316487495841
01053,escambia county,alabama,0.6741288367072124
01051,elmore county,alabama,0.5565745854915838
01049,dekalb county,alabama,0.6756107802135506
01047,dallas county,alabama,0.6549992516277324
01045,dale county,alabama,0.6168681224283956
01043,cullman county,alabama,0.64986154312515
01041,crenshaw county,alabama,0.6543512834006731
01039,covington county,alabama,0.7102293528936612
01037,coosa county,alabama,0.7731689662006331
01035,conecuh county,alabama,0.7313017946234411
01033,colbert county,alabama,0.6190528051008035
01031,coffee county,alabama,0.6133378532453295
01029,cleburne county,alabama,0.7012421859347422
01027,clay county,alabama,0.7070638029903101
01025,clarke county,alabama,0.6822891472160961
01023,choctaw county,alabama,0.7614436747042682
01021,chilton county,alabama,0.6751099372919434
01019,cherokee county,alabama,0.7143738508482453
01017,chambers county,alabama,0.680387343980853
01015,calhoun county,alabama,0.6268823885039245
01013,butler county,alabama,0.6480166879258379
01011,bullock county,alabama,0.6414484539206345
01009,blount county,alabama,0.69897473826468
01007,bibb county,alabama,0.6856755011425333
01005,barbour county,alabama,0.6685565864915697
01003,baldwin county,alabama,0.5430417311088809
01001,autauga county,alabama,0.5553746123279653
